Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio
37,No,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,1.0,0.16666666666666666,0.5,1.7311014574830441,1.368697183541031,1.394092441573113
34,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,1.0,0.8,0.7,1.050982789211621,0.46630824527142856,0.44942172149012505
23,Yes,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,1.0,0.0,0.6666666666666666,0.8163147304392071,0.3269066763838158,0.3490728632263689
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,0.8888888888888888,0.75,0.875,0.80256672278394,1.2543675877410672,1.2089428964222244
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,1,Yes,14,3,3,0,6,2,4,5,4,1,4,0.8333333333333334,0.2,0.8,1.7689809323363916,0.7848752643182462,0.7215617571606769
43,No,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,1.0,0.8,0.8,1.4261368122697582,1.127576566850023,1.2040328605438755
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,1.0,0.0,0.8,1.579165331280418,0.700656397213915,0.6752833718941756
41,No,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,1.0,0.8,0.7,0.9413020796098985,1.3278877347089415,1.4179262984944505
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,0.5555555555555556,0.2,0.4,1.0671296739895393,0.47347242111206167,0.43527883687542657
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,0.7647058823529411,0.46153846153846156,0.5384615384615384,0.8182066941300435,0.646915981134039,0.6589190731718798
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,0.92,0.6086956521739131,0.17391304347826086,1.0948073532785618,1.7111235985583184,1.9054809849233025
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.557964573992513,0.23367618084411093,0.27568132969443016
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,0.92,0.6086956521739131,0.43478260869565216,0.8343770023262733,1.858841655253205,1.984882003822553
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,1.0,0.0,0.6666666666666666,0.8270793202911527,0.36696500694798323,0.3373630527901339
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,1.0,0.38095238095238093,0.2857142857142857,1.0774144594046127,2.6593420720429988,2.682664412949609
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,0.5,0.2,0.6,1.2318278987243068,0.546547014686519,0.5267547865741207
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,0.8333333333333334,0.0,0.6,1.2476159638404938,0.5535519866195825,0.508898626703382
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,0.3,0.3333333333333333,0.6666666666666666,1.1686070731355354,0.9662622783457449,0.9866103343057372
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0.05555555555555555,0.0,0.0,1.1842369655600542,1.0373726617236698,1.0464703852238777
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,1.0,0.16666666666666666,0.3333333333333333,1.4019084183850472,0.6220096668745209,0.6926604212965521
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0.5263157894736842,0.0,0.9,1.0108542054089964,0.8854921339022485,0.8140621690319848
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0.4117647058823529,0.0,1.0,1.2509366227670125,1.0958004958017218,1.007405593212361
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,1.0,0.0,0.8,1.0269418718756091,0.45564158346426376,0.5073954762607454
47,No,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0.25,0.0,0.0,0.9047163312704035,0.7153149165004989,0.7285871048977383
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0.7692307692307693,0.0,0.3,1.0560999850011283,1.489832272856001,1.5908516245850517
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,0.125,1.0,1.0,1.1148111643255636,0.8814266166761874,0.7410319459790047
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,0.0,1.0,1.0,1.2240386683620266,0.9677874573384613,1.0816418116149196
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.1823107854053572,0.5245768754419109,0.5841607597062041
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0.5555555555555556,0.2,0.8,0.9519694944142977,0.8339100678496904,0.928629456552685
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,1.0,0.5555555555555556,0.8888888888888888,1.1762402764126259,1.0303676897906062,0.9930547563960701
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0.4,0.0,0.5,0.9788889714371957,1.3809112791421845,1.4745451497166615
40,No,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,1.0,0.5714285714285714,0.38095238095238093,1.0334086975433383,2.8499077418550414,2.9027858681070393
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0.5555555555555556,0.0,0.6,0.9937607497753673,1.4660738394309623,1.4969471884116285
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,1,No,16,3,4,0,10,2,3,9,7,0,7,0.9,0.0,0.7777777777777778,1.7826160794821895,0.7909250128058918,0.7271234907858505
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,1,No,14,3,4,1,3,2,3,2,2,2,1,0.6666666666666666,1.0,0.5,0.7696681744141096,0.3223378829007189,0.3291258424705764
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,0.6666666666666666,0.25,0.5,0.7822268625747127,0.32759747539560247,0.3344961942125205
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0.8333333333333334,0.0,0.4,1.5168265369190013,1.1992804927909129,1.280598732521879
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,1.0,0.16666666666666666,0.6666666666666666,1.2361337346650851,0.5484574615773545,0.5285960500285015
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1.0,1.0,1.0,0.9903422663789941,0.39659886893157437,0.4234905945075948
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0.3,0.0,0.6666666666666666,1.1438900339525753,1.0020293942432132,0.9657426818227542
30,No,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0.5833333333333334,0.14285714285714285,1.0,0.7272910776338789,1.0259840304968988,1.146684860420271
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,1,Yes,14,3,1,3,6,3,3,5,0,1,2,0.8333333333333334,0.2,0.4,1.0520592481968156,0.46678585699413744,0.4291316576054979
33,No,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0.8461538461538461,0.09090909090909091,0.6363636363636364,0.9354308873139348,0.7395994124604396,0.789748583308185
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0.625,0.0,0.8,0.8191154088058876,0.6476344573458716,0.6596508802278237
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,0.0,1.0,1.0,0.872341847178787,1.2306060556268126,1.3140483519431312
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0.6666666666666666,0.0,0.8333333333333334,0.8855669251533904,0.3929152438818319,0.39636109741137665
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,0.1,0.0,0.0,0.8312916645056143,1.172696872953108,1.1944554767116196
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.7567506665917749,0.3357610410643369,0.32360205210743387
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0.7,0.14285714285714285,1.0,0.9621470987837518,0.8428254866735893,0.8123040606243503
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0.5833333333333334,0.0,1.0,0.9752718405862704,0.43271622077423794,0.39781031561109936
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0.06666666666666667,1.0,0.0,1.0561081962660335,0.9251339068870849,0.8916318277839251
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,0.16666666666666666,0.0,0.0,0.8744435156397133,0.3879799227471736,0.37392991986051033
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0.7142857142857143,0.0,0.8,0.9924951843493832,0.4403580083375799,0.4244112262347852
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0.029411764705882353,0.0,0.0,0.9919848123748336,3.030923992310501,2.9211644703752135
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0.8181818181818182,0.1111111111111111,0.7777777777777778,0.5552246669407559,0.4863679376252012,0.46875498776112395
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,1.0,0.0,0.8,0.8213382057034484,0.36441774442686925,0.33502127021111344
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,1.0,0.0,0.4666666666666667,0.727153483610463,0.5749246647084163,0.613907923414814
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0.1111111111111111,0.0,0.6666666666666666,0.8362475135405174,2.0640786616401745,1.8975756960625103
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,1,No,13,3,2,0,10,5,3,9,7,1,8,0.9,0.1111111111111111,0.8888888888888888,1.269862782867848,0.5318199382683656,0.5430192804211514
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0.3333333333333333,1.0,1.0,1.0957281561328371,0.8663386162277035,0.9682581265369489
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1.0,1.0,0.0,0.9612778737787411,0.3849595542998868,0.4749519500008864
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,1.0,0.0,0.8,1.3283503877300855,0.589372865822748,0.594541646117065
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,1.0,0.0,0.0,0.860449548832184,0.3817709703519583,0.42513429492427235
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0.9230769230769231,0.4166666666666667,0.5833333333333334,0.9937703695031271,0.7857255852600901,0.8003041963802396
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0.13333333333333333,1.0,1.0,1.3360153745442516,2.088118451683188,2.0125009556382656
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,1.0,0.0,0.6,0.7613211554222018,0.6019393702733207,0.6727539048039938
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0.08333333333333333,1.0,1.0,1.0070954119960491,3.0770931255056917,2.8288733554567065
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0.8,0.4166666666666667,0.5833333333333334,0.847589503780323,1.324735714886841,1.276762766991919
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,0.8333333333333334,0.4,0.6,0.840355647775219,0.3728555515280593,0.3761254822274895
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0.5263157894736842,0.4,0.7,0.7398754890722806,0.6117657441905953,0.653803090584163
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1.0,0.7,0.7,1.056471682136371,0.8353004438765368,0.891938705026322
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0.7142857142857143,0.7,0.6,1.127770196822166,0.5003778814913281,0.46001391536633013
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,1.0,0.0,0.6,0.7334273885792261,0.32541278707231136,0.3136285417295376
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0.4444444444444444,0.5,0.5,1.3714631749667432,2.143521411517417,2.386992554987658
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0.3333333333333333,1.0,1.0,1.4523077949340688,1.148268681750801,1.2833555629717628
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0.5714285714285714,0.0,0.5,1.2117339976673418,0.5376315958626201,0.5423466069522767
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0.0,1.0,1.0,1.0064923749649448,0.8816712401205775,0.8497430841967609
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0.4666666666666667,0.14285714285714285,1.0,1.0472027924427612,0.9173329154161732,0.9253778943615689
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0.8461538461538461,0.2727272727272727,0.7272727272727273,0.9300605632080988,0.38951039276394567,0.3977129061462629
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,0.6363636363636364,0.0,1.0,0.9715977314125306,0.8511040898672096,0.7824481042152086
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1.0,0.0,0.8,0.7656829858662536,0.6707260625908258,0.6166206253383228
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0.2857142857142857,1.0,1.0,0.7500530934417348,0.5930302652465969,0.633241189685813
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.8748023353014448,0.3881391266547432,0.37408335848170876
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0.2727272727272727,0.3333333333333333,0.6666666666666666,1.2485739646098177,1.0937308450033165,1.0541233276330348
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,1,Yes,13,3,4,1,23,3,4,22,14,13,5,0.9565217391304348,0.5909090909090909,0.22727272727272727,1.0641470431430158,1.5011841970029556,1.8521175892718404
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0.7777777777777778,0.0,0.2857142857142857,0.9846950766788106,1.5390241744755548,1.4832911511249707
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,1,Yes,11,3,3,0,6,3,3,5,1,1,4,0.8333333333333334,0.2,0.8,0.7707446333993041,0.3227887051145661,0.3449690588491236
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,0.6923076923076923,0.3333333333333333,0.7777777777777778,1.6222374393169188,1.4210540789664634,1.433516675645846
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0.4166666666666667,0.0,0.6,1.1836917367545476,1.0368950500009608,0.9993457398652047
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,1.0,0.4,0.8,1.2356702162128312,0.9769839528499181,1.0919202193273703
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0.43243243243243246,0.875,0.875,1.0507757996983085,2.3409391933928543,2.499668577943198
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,1,No,16,3,2,1,6,2,4,5,4,0,3,0.8333333333333334,0.0,0.6,0.9706071849837605,0.43064656997583284,0.3959076172656452
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0.7857142857142857,0.6363636363636364,0.45454545454545453,1.0525348326597859,1.6450539769169243,1.5854812728431076
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0.4666666666666667,1.0,1.0,0.808392575630927,0.7081389808696874,0.6824949870905006
